TSETSES	Frightful little suckers
MEDUSA	Petrifying figure
LOMEIN	Alternative to chow fun
EATERY	Bistro
LETHERCRY	1995 top 10 hit for Hootie & the Blowfish
SAVERS	Life ___
CASTANET	One of a pair that clicks
ROTORS	Spinners
ROTORS	Whirlybird whirlers
MASSIFS	Clusters of mountains
COMETS	“Dirty snowballs,” to some astronomers
COMETS	Noted 1950s backup band
OXLIP	Yellow-flowered primrose
LILLY	Drug company founder of 1876
CHAI	Latte option
CHAI	___ latte
MEANSIT	Isn’t fooling
FEEL	Be of the opinion
COLUMN	One with a supporting role
ASHEN	Unhealthily light
DOTERS	Grandparents, often
COVERS	Guards on the gridiron
EXIT	It’s found on the side of a highway
EXIT	It’s not a welcome sign
EXIT	Way off
EXIT	Final menu option, maybe
EXIT	Next ___
EXIT	Freeway sign
DRIFT	Sight after a blizzard
ASYET	To date
ASYET	Hitherto
MAXIMA	You can’t go over them
TILERS	Certain home subcontractors
SATINSHEETS	Elegant surroundings for kings and queens?
DEVOID	Bereft
ACTV	When Hamlet says “Alas, poor Yorick! I knew him, Horatio”
ACTV	End of “Macbeth” or “Othello”
OVALTINE	Sponsor of classic radio’s “Little Orphan Annie”
AVIATOR	Nepal (Plane) V.I.P.
AVIATOR	Howard Hughes, for one
AVIATOR	Lindbergh, e.g.
SOBA	Japanese noodle
PURPLE	Like some prose
ERES	You are, in español
ERES	You are, in Spain
ERES	Part of the conjugation of the Spanish “to be”
ERES	You are, in Yucatán
LSU	The Tigers of the S.E.C.
LSU	Where Shaq won the Adolph Rupp Trophy
LSU	Tiger Stadium sch.
LSU	Alma mater of 30-Down, for short
GLORY	Bask (in)
GLORY	Fifth-to-last word in the Lord’s Prayer
EINE	Mozart title starter
EINE	One from Germany
EINE	Mozart’s “___ kleine Nachtmusik”
SALMA	Actress Hayek
SALMA	Hayek of “Frida”
DEIDRE	Longtime soap actress Hall
SIRI	Modern know-it-all
SIRI	One talking on the phone, nowadays?
SIRI	Voice from a phone
SIRI	When told “I’m sleepy,” she sometimes says “I hope you’re not driving”
SIRI	iPhone assistant
JESUIT	Like Loyola and Xavier universities
MIEN	Appearance
MIEN	Carriage
BOTANY	Gray matter?
VAL	___ d’Isère (French ski resort)
VAL	___-d’Oise (French department)
VAL	___ d’Or, Quebec
ORDO	Latin word on the back of a dollar bill
ENTENTE	Compact
ROSSSEA	Antarctic waters
IVOR	Composer Novello
IVOR	___ Novello Award (songwriter’s honor)
CANNELLONI	Cylindrical pasta
ELTORO	Famed Six Flags Great Adventure roller coaster
ELTORO	The matador’s foe
TAZ	Looney Tunes devil, for short
MAHALO	Thanks, in Hawaii
ASHRAMS	Indian retreats
SEI	Due x tre
SEI	Sicilian six
SEI	Six, in Italy
ELLIE	Singer Goulding
ELLIE	“Miss” of TV’s “Dallas”
ELLIE	Kemper of “The Office”
ELLIE	Pop singer Goulding
LDS	Mormons, for short
LDS	Mormon Church, for short
LDS	Grp. with many missionaries
REDDYE	Cotton candy additive
IMHOTEP	Mummy in “The Mummy”
EDUARDO	Saverin who co-founded Facebook
ROYS	Artist Lichtenstein and others
ROYS	Rogers, Orbison and Yamaguchi
DEI	“Vox populi, vox ___”
DEI	Roman gods
FIJI	Country whose name is one letter different from a mountain
MURESAN	Gheorghe ___, former 7’7″ N.B.A. player
ROOMBA	iRobot vacuum
TRURO	Cape Cod town
UNFRIENDED	Cut ties with, in a way
TORTS	Class for a one-L
TORTS	Law school class
TORTS	Legal wrongs
ESAU	Red-haired biblical twin
ESAU	Hairy one in a Bible story
ESAU	Jacob’s womb-mate
ESAU	Biblical figure referred to as a “son of the desert”
ESAU	Missing name in the tongue twister “I saw ___ sawing wood …”
ESAU	Whom “I saw” on a seesaw, in a tongue twister
ESAU	He married two Hittites to the chagrin of his parents, in Genesis
ESAU	Biblical twin described as a “cunning hunter”
ESAU	Twin of Jacob
ESAU	His brother was given the name Israel
JIF	Peter Pan rival
JIF	Skippy rival
DION	One-named hitmaker of the 1950s-’60s
PENNE	Pasta whose name is Italian for “feathers”
IRR	Sale tag abbr.
IRR	Like some mdse. marked “as is”
REEVES	“Speed” star
REEVES	“John Wick” star
BYOB	Letters of invitation?
YENS	Thirsts
YENS	Desires
LEMA	Golf’s Champagne Tony
NICESHOT	Comment after a bull’s-eye
TORMENT	Distress
TORMENT	Agony
ALL	Nothing but
ALL	“___ My Children”
ALL	Everybody
ALL	Word said with right or rise
ALL	100%
ALL	Word between “mine” and “mine”
ALL	The whole enchilada
ALL	Tie word
ALL	The whole shebang
PEDESTAL	Bust supporter
SPIKEHEELS	“Sharp” fashion
DORM	One side of a quad, say
ROE	Fish eggs
ROE	Eggs rich in omega-3 fatty acids
ROE	___ v. Wade
JEOPARDOUS	Risky
INFER	Surmise
ESCAPISM	Reading comics, doing crosswords, etc.
ESCAPISM	Video game playing, e.g.
IMPEDERS	People holding things up
BEEF	Gripe
BEEF	Bellyache
NODE	Terminal in a computer network
OVERHERE	Possible reply to “Where are you?”
COMPLETELY	Hook, line and sinker
VANE	Fan part
CUTIE	Little darling
SUPERB	Top-notch
USELESS	Like most trivia, in the real world
WAGED	Carried on
TEST	Trial run
TEST	Try
TEST	Try out
EXACTITUDE	Precision
RECREATE	Play
AHEADOF	Leading
ENCODE	Make secret
ENCODE	Make tough to make out
AKIN	Comparable (to)
AKIN	Homologous
AKIN	Similar (to)
CYST	Anatomical sac
CASH	Bills and coins
LUTE	Elizabethan stringed instrument
LUTE	Pear-shaped stringed instrument
LUTE	Troubadour’s stringed instrument
TORAH	Holy text
TORAH	Bat mitzvah reading
TORAH	Hebrew school reading
SATE	Completely gratify
SATE	Asian appetizer
TOPBANANA	Grand pooh-bah
VIOLIN	Itzhak Perlman’s instrument
FINN	Markka spender, once
FINN	Huckleberry ___
GLASSONION	Hand-blown wine bottle that’s also the title of a 1968 Beatles song
ARP	French Dadaist
ARP	Painter Jean
ARP	Sculptor who described art as “a fruit that grows in man”
ARP	“Leaves and Navels” artist
ARP	Painter/poet Jean ___
SHEMP	Oldest of the Three Stooges
SHEMP	Curly’s replacement in the Three Stooges
PAINTINGS	“Sunflowers” and “Water Lilies”
HARE	Jugged ___ (old British delicacy)
HARE	Aesop character who lost a race
HARE	Fast runner
HARE	Race loser in an Aesop fable
HARE	Fictional braggart
HARE	Word in many punny Bugs Bunny titles
OCTAGON	Shape of a stop sign
AMERICA	“Sweet land of liberty,” in song
AMERICA	Another name for “My Country, ‘Tis of Thee”
AMERICA	“The cauldron of Democracy”
TANGOED	Did a stylized ballroom dance
VENAL	Open to bribery
ESPN	World Series of Poker channel
ESPN	Channel that describes itself as “The worldwide leader in sports”
ESPN	Subject of the 2011 book “These Guys Have All the Fun”
FEZ	Hat with a tassel
SLAPS	Light punishment on wrists
AMINOR	Key with no sharps or flats
HOTPOTATO	Issue that’s too dangerous to touch
APACE	Speedily
APACE	Quickly
APACE	On the double
WIRED	Connected to the Internet
WIRED	Overcaffeinated
CRAB	Zodiac symbol
CRAB	Constant complainer
APPEALING	Winsome … or like the ends of 17-, 24-, 51- and 58-Across, to a punster?
SPIRE	Steeple
SPIRE	Burj Khalifa feature
ARMED	Having a gun
ROMAN	Like the numerals I, V, X and L
ROMAN	Type of type
ROMAN	Like 38-Down
MAX	Highest setting, informally
MAX	Upper limit, for short
EMERGE	Come out
HOPUP	Increase the energy of
ZEES	Jazz combo?
ZEES	Sleep indicators in the comics
LADS	Young fellows
CLASSIC	Great work of literature
CLASSIC	Like rock music from the 1950s-’70s, now
AUDITOR	Tax fraud investigator
STAMINA	Something a long-distance runner needs
HEMIN	Encircle
HEMIN	Leave no escape for
LOP	Cut (off)
LOP	Hack (off)
PALATE	Gourmet’s heightened sense
ONBOARD	In a plane or train
BAREBONES	Nitty-gritty
PEDAL	Part of a bicycle or loom
PEDAL	Power a bike
PEDAL	One of two on a bike
PROVIDE	Bring home the bacon, so to speak
IMPINGE	Encroach (on)
EXTENDS	Widens
RANLOW	Was almost out of supplies
NIGHT	When one sees stars
IGOT	“___ Plenty o’ Nuttin'” (“Porgy and Bess” song)
IGOT	“What ___” (1996 Sublime hit)
SALSA	Some chip dip
SALSA	Chalupa go-with
LADIESTEES	What red markers may indicate on 59-Acrosses
STEVENS	Cat in a record store
STEVENS	Piano-playing Cat
LIBYA	Arab Spring country
LIBYA	Tripoli’s land
PANPIPE	Ancestor of the harmonica
NASSER	1960s Egyptian president
DOGLEGS	Angled golf holes
DOGLEGS	Some links holes … with a hint to the circled letters
RIYADH	Capital of Saudi Arabia
LISSOME	Lithe
HALOGEN	Like some lights
ISAK	Dinesen who wrote “Out of Africa”
ISAK	“Out of Africa” author Dinesen
GOLFCOURSE	18 holes, often
EGAN	Op-ed columnist Timothy
STIPES	Supporting stalks
USSR	America’s Cold War foe, for short
USSR	Space race competitor, for short
USSR	Country in a classic Beatles title
LANG	Early filmmaker Fritz
ONELOOK	It just took this before “I fell so hard in love with you,” in a 1960s hit
MALI	Where Bambara is widely spoken
MALI	Burkina Faso neighbor
MALI	Neighbor of Burkina Faso
POOHS	Some stuffed bears
INGLE	Hearth
ERIN	Newswoman Burnett
ERIN	“___ go bragh!”
ERIN	“Dancing With the Stars” co-host Andrews
ERIN	Mayo’s place
ESME	“A Series of Unfortunate Events” villainess
ESME	Salinger title girl
ALROKER	Morning TV weatherman
SUNOCO	Gas brand with an arrow in its logo
JARULE	“Always on Time” rapper
CCNY	Sch. overlooking Harlem
DEKE	Hockey feint
ONAPAR	Even (with)
FAN	Supporter
FAN	Computer cooler
FAN	Season ticket holder, e.g.
JUNE	When summer officially starts
STERN	Like a disciplinarian’s talk
STERN	SiriusXM star
STERN	Back
CARDED	Scored, as on a 59-Across
OCEAN	School zone?
OCEAN	Indian ___
LEAK	Ceiling stain’s cause
LEAK	Pipeline problem
LEAK	Not keep a secret
SOOTY	Like a chimney sweep
HAT	Overhead expense?
HAT	Fedora or fez
USESUP	Consumes
USESUP	Exhausts
PRIVIES	Outhouses
SIDEB	Obsolescent designation in the music business
SIDEB	Backtrack?
STONY	Expressionless
SCOUNDREL	Rascal
ROLE	Capacity
ROLE	Offering from a casting director
ROLE	Auditioner’s hope
ROLE	Something cast
SHIED	Recoiled (from)
TASTE	Flavor
TASTE	Refinement
PASSE	So last year
FAKER	Flopper in basketball, e.g.
STARR	___ Report (political document of 1998)
STARR	Bart or Ringo
STARR	Fab Four surname
PILFER	Filch
THORAX	Part of an insect’s body that holds the legs
DRAMA	___ queen
DRAMA	Telenovela, e.g.
DRAMA	Emmy classification
VOWEL	“W” is one in Welsh
ANNIE	Hit musical with the song “N.Y.C.”
ANNIE	Sharpshooter Oakley
ANNIE	Movie Hall
PFC	U.S.M.C. one-striper
SKEEBALL	Arcade game played on an incline
SEMPERFI	Motto for a 1-Down, informally
AGATES	Shooting marbles
CUL	___-de-sac
ALGERIA	Largest country in Africa
LAIC	Secular
LAIC	Of the flock
TEAM	___ U.S.A.
TEAM	Reds or Blues
XED	Struck (out)
XED	Marked, as a ballot
XED	Crossed (out)
TIRANA	Capital of Albania
ORATOR	“Friends, Romans, countrymen …” sort of speaker
ORATOR	Stumper?
SCALA	Teatro alla ___
EMERY	Mani-pedi tool
EMERY	Pedicurist’s stick
EMERY	Disposable board
EMERY	___ paper (abrasive)
UNI	Sea urchin, at a sushi bar
UNI	College, in Down Under slang
UNI	Athlete’s wear, informally
GUARANTEE	Buyer’s protection
CHEMICALTESTING	Some lab work
MEALTICKET	Source of income
SLAIN	Whacked, so to speak
SLAIN	Killed
CLIMATECHANGE	Environmentalist’s concern … or a hint to the circled letters
ATO	___ Z (the works)
STAIR	Way up or down
STAIR	It’ll take you to another level
STAIR	Flight part
SATELLITECAMPUS	School branch
ONORABOUT	Approximately
WEANS	Slowly disengages (from)
WEANS	Disengages
WEANS	Starts on baby food, say
NARY	___ a one (zero)
NARY	___ a one
NARY	Old-timey “not”
JUGS	Moonshine holders
AAH	Spa sound
AAH	What a doctor may have you say
ANTIC	Bit of funny business
ANTIC	Prank
ANTIC	Shenanigan
STINKO	Pie-eyed
SENDER	Return addressee
ASKIN	Invite for coffee, say
ASKIN	Invite at the door
OTIC	Ear-related
TIGHT	Like skinny jeans
TIGHT	Too small, possibly
TIGHT	Like best buds
NORSEMEN	5-Down and cohorts
GRILLPAN	Cast-iron cooker
ADDSON	Builds a new room, say
RIVETS	Fixes firmly
IMDB	Big online source for film info
IMDB	It gets clicks for flicks
ONEANDONLY	Double solitaire?
JETTA	Volkswagen model
CESSNA	Maker of business jets
CESSNA	Jet for a jet-setter
WAFERS	Mass distribution?
WAFERS	Communion hosts, e.g.
IMAN	Supermodel who married David Bowie
ALITO	Supreme Court justice nominated by Bush
ALITO	Samuel on the Supreme Court
CDC	Govt. health agency
CDC	Zika virus tracker, for short
CDC	Zika monitoring org.
MOET	Chandon’s partner
MOET	Champagne name
MOET	Brand of bubbly, familiarly
OVOIDAL	Like London’s City Hall
TRESBIEN	“Excellent, mon ami”
DENNIS	Comics troublemaker
MENLO	Bay Area’s ___ College
DELA	Crème-crème filler
DELA	Hip-hop trio ___ Soul
ILOVEPARIS	Cole Porter classic from “Can-Can”
ILOVEPARIS	Cole Porter tune sung by Frank Sinatra and Maurice Chevalier
ILOVEPARIS	Song lyric before “in the winter when it drizzles” and “in the summer when it sizzles”
DESOTO	Spaniard granted the right to conquer Florida by Charles V
INSITU	As found
SSNS	Govt. IDs
SSNS	ID thieves’ targets
CHET	Jazzman Baker
CFO	Exec. money manager
CFO	Co. money manager
NECKTIE	Bit of Blues Brothers attire
HAVENS	Asylums
OLIVIA	Cesario’s lover in literature
OLIVIA	Pig featured in a series of children’s books
OLIVIA	Wilde of TV’s “House”
TIDES	Current events?
AGATE	5 1/2-point type
AGATE	Banded rock
AGATE	Playing marble
AGATE	5.5-point type
DAME	One appointed to the Royal Victorian Order
VIOL	Ancestor of a cello
VIOL	Baroque stringed instrument
IDIG	“Right on,” to a hipster
IDIG	“Gotcha, dude”
VERVE	Pep
NULLANDVOID	Double space?
SLIPOUT	Leave early, say
SNATCHANDGRAB	Double take?
HOTSPOT	War zone, e.g.
UPSIDE	Benefit
VIMANDVIGOR	Double life?
AIDANDABET	Double back?
GOODAT	Proficient with
DUST	Attic accumulation
DUST	Attic buildup
DJING	Activity for some wedding hires
DRAWSTARES	Make a scene, say
TAPON	Strike lightly
TAPON	Lightly touch, as a shoulder
AMICABLY	How conflicts are best resolved
BADDREAM	Nightmare
TIMELY	On-schedule
UPON	Familiar with
UPON	Knowing all about
PERDAY	Like some parking garage rates
SOFT	Like blackjack hands with an ace counted as 11
SOFT	Like a cashmere sweater
DOPER	Athlete who uses steroids
CLOISONNE	Decorative enamelware
USS	___ Midway
USS	Letters before Kitty Hawk
USS	Letters in front of many a state name
DOGS	Feet, slangily
DOGS	Feet, in slang
CASABA	Yellow-skinned melon
CASABA	Fruit with yellow skin
CASABA	Bright yellow fruit
IONA	The Gaels of collegiate sports
IONA	Inner Hebrides isle
IONA	Island west of Mull
IONA	College in New Rochelle, N.Y.
TAEBO	1990s fitness fad with infomercials
TAEBO	Cardio option
TAEBO	Cardio workout regimen
REAM	20 quires
REAM	Copier paper buy
REAM	Chew (out)
SWABS	Collects a DNA sample from, say
ODDS	Parimutuel calculation
ODDS	Gambler’s chances
ODDS	Track figures
ROUE	Marquis de Sade, e.g.
ROUE	Dissolute man
BROCADE	Fancy fabric
SCUD	Long-range guided missile
MOCS	Comfy footwear
GYRO	Street cart offering
GYRO	Sandwich topped with tzatziki sauce
BERLE	Milton of comedy
BERLE	Comedian who married Joyce Mathews in 1941, divorced her in 1947 and married her again in 1949 “because she reminded me of my first wife”
NASA	Pluto flyby org.
NASA	Curiosity org.
NASA	“For the benefit of all” org.
NASA	Org. featured in 16-Across
NASA	Explorer’s grp.
STAMEN	Thing with a filament
WEBINAR	Online course
PURIM	Holiday a month before Passover
COBB	His .366 lifetime batting average is the best ever
TWOS	Low pair
TWOS	Yahtzee category
TWOS	Uncommon bills
SEDUCED	Led astray
GRASSES	Agrostologists’ study
AERATE	Make less flat
AERATE	Fill with gas
SOUP	You might put stock in it
SOUP	Bisque or gazpacho
ANOSMIA	Inability to sense smells
OCEANARIA	Large marine fish tanks
APED	Made like
LETUP	Pause
FOGGY	Not clear
TIERACK	Closet organizer
STAYAT	Patronize, as a hotel
BELOW	Later in the text
SHORE	Strengthen, with “up”
SHORE	Coast
SENOR	“Sí” man?
SENOR	Mazatlán mister
SENOR	Sancho Panza, e.g.
SOARS	Rockets
SOARS	Goes way, way up
SOARS	Really takes off
SOARS	Goes up, up, up
UPROOTS	Pulls out
STRAW	Drinker’s bender?
STRAW	Building material for one of the Three Little Pigs
ROAM	Go here and there
UPCS	Market IDs
ETHANFROME	Mattie Silver’s love, in fiction
WHOLEFOODS	Trader Joe’s competitor
PANDA	The Beijing Olympics mascot Jingjing, e.g.
PANDA	See 34-Down
PANDA	San Diego Zoo’s ___ Cam
PLO	Grp. headquartered in Ramallah
PLO	Oslo Accords grp.
PLO	Mahmoud Abbas’s grp.
PLO	1993 accord grp.
BUSHSR	“41”
LEONI	“Madam Secretary” star
LEONI	Star of “Madam Secretary”
HIBACHI	Item on many a patio
EPITHET	The Georgia Peach or the Sultan of Swat, e.g.
PEDANT	Member of the grammar police, e.g.
EMCEE	Roast host
EMCEE	Host
EMCEE	One making introductions
EMCEE	Toaster, at times
EMCEE	Game show hire
EVEL	“Being ___” (2015 documentary featuring many wipeouts)
SUSS	Puzzle (out)
SKIRESORTS	Gondola settings
GEWGAW	Showy trinket
ATHENA	Symbol of wisdom
ATHENA	Figure on many ancient Greek coins
OFFS	Takes out
OFFS	Whacks
EMDEN	Port in Lower Saxony
DESADE	Bastille prisoner of 1784-89
DESADE	Marquis ___ (French writer)
CAROLINE	The “you” in the Neil Diamond lyric “Reachin’ out, touchin’ me, touchin’ you”
EDUCATED	Erudite
JETT	2015 Rock and Roll Hall of Fame inductee
HOGWARTS	Where Arithmancy is an elective
BATHMATS	Houseware purchases that may have suction cups
EMERITI	Some commencement dignitaries
OMEGAS	Last Greek letters
OMEGAS	“w”-like letters in foreign writing
SAVOIR	French erudition
OCELOT	Animal revered by ancient Peruvians
OCELOT	Member of the cat family
OCELOT	Its name comes from Nahuatl for “jaguar”
PYLONS	Detour markers
CAULK	Contents of a do-it-yourselfer’s gun
NOS	Some R.S.V.P.s
NOS	Denials
NOS	Rejections
NOS	Negatives
PORE	Little sweater
PORE	Dermatologist’s concern
SOREAT	Cross with
DASH	Meet component
ENJOIN	Strongly urge
GETSTO	Exasperates
GETSTO	Bugs
SOP	Drench
SOP	Pacifier
SOP	Be all wet
SPACY	Not focused
DEARTH	Want
DEARTH	Lack of supply
GUITARSOLO	Metal staple
TOTO	Completely, after “in”
TOTO	Dorothy’s dog
TOTO	Cowardly Lion harasser
ALTERATION	Bridal shop service
PHONIC	Pronunciation-related
TALES	Things voyagers bring home
TALES	“Tall” stories
TALES	“The Twilight Zone” episodes, e.g.
TROOPSHIP	Navy vessel
HOORAHS	Shouts of victory
UMP	Strike caller
UMP	Official sometimes said to be blind
UMP	Person staying near home
UMP	One working at home, for short
TANLINES	Wristwatches may make them
RACISM	“To Kill a Mockingbird” theme
HAMS	Overactors
AGNUS	“___ Dei” (prayer)
FEY	Tina who won a Mark Twain Prize for American Humor
FEY	Baldwin’s “30 Rock” co-star
FEY	Elflike
MAIZE	Mayan food staple
LIBS	The left, informally
LIBS	Mad ___
BEEP	Arcade game sound
ATTLEE	P.M. after and before Churchill
TAPS	Chooses to lead
TAPS	Staple of Memorial Day services
TAPS	24-note tune
TAPS	Bugle tune … or what one does to 1-, 18-, 35-, 43- and 62-Across
AUDIS	Quattros and TTs
GAIL	Olympic sprinting champion Devers
YALIES	Some Ivy Leaguers
CATO	Roman statesman known as “the Censor”
CATO	Foe of Caesar
BCS	Some Johnny Hart panels
TERZA	___ rima (meter of Dante’s “Divine Comedy”)
ORANGEMEN	Former name for Syracuse athletes
TAIWAN	Subject of 1972 negotiations with China
ECUS	Coins with fleurs-de-lis
CHIA	___ Pets (1980s fad)
ALEPHS	Israeli leaders?
ENT	Foe of Saruman, in Tolkien
ENT	Specialist in three of the five senses, for short
CIMINO	Director Michael
AMAZON	Company that passed Walmart in 2015 as the world’s largest retailer by market value
ILES	Parts of Polynésie
ILES	Spots in la Seine
ILES	Corsica et d’autres
LEIA	General of the Resistance in “The Force Awakens”
LEIA	Princess with a twin
SAINTLEO	Fifth-century pope who was the first to be called “the Great”
VLADIMIR	One waiting in “Waiting for Godot”
ALIG	Sacha Baron Cohen persona
SAWS	Dust-creating tools
SAWS	Familiar sayings
SAWS	Aphorisms
CAMINO	El ___ Real
OBELI	Symbols on old manuscripts
IDYL	Tennyson work
IDYL	Tranquil scene
IDYL	Pastoral poem
LATKES	Post-menorah-lighting treats
ISAAC	Oscar ___, star of “Inside Llewyn Davis”
ISAAC	“I, Robot” writer Asimov
YMCAS	Facilities often referred to by their first letter
YMCAS	Certain pool sites, for short
SUMMERHIT	2010’s “California Gurls” or 1996’s “Macarena”
INBOXZERO	Goal of having no unread emails
CATE	Actress Blanchett
COURIC	Only guest host in the 21 years of Leno’s “The Tonight Show”
COURIC	Former “CBS Evening News” anchor
SUBARU	Outback maker
ABETS	Looks out for?
WADE	Not dive in, say
WADE	Get heavily (into)
WADE	Logs (Slog) through water
WADE	Flamingos do it
ADONAI	God, in the Torah
ADONAI	Hebrew for “my Lord”
ALONETIME	Period for reflection and recharging
ALONETIME	Recharging period
GENTLEMAN	Gallant type
TABS	They get picked up at clubs
TABS	Browser navigation aids
WHEREAREMYKEYS	Common query from one about to leave the house
FRAY	Show wear
DUBS	Nicknames
IHAVEARIGHTTOKNOW	Indignant reply when someone withholds information
CLAUSE	Contract part
TAKEARISK	“Come on … be daring”
SAYTO	Tell
ABOIL	Bubbling
OILY	Overly ingratiating
OILY	Like sardines
THESIS	Argument you may start in school
THESIS	Senior project
CUED	Given the signal
RUBIO	Politico with the autobiography “An American Son”
RUBIO	Florida senator Marco
TIRESWING	Rustic backyard plaything
TOS	Talking-___
HANGTIGHT	“Just hold on”
INAFEW	“Moments from now”
INAFEW	Shortly, informally
SANER	More sound
SANER	More grounded
MIDYEAR	June and July
WAGEGAP	Feminist issue in the workplace
DONATED	Helped the cause, say
RENEWS	Extends, in a way
RENEWS	Doesn’t let lapse
SNUBS	Disinvites, e.g.
TRUCK	Rig, e.g.
CREEDS	Confessed statements
CREEDS	Belief systems
CREEDS	Doctrines
FEARED	Awesome
BENTON	Unlikely to be talked out of
BLEARS	Makes dim, as the 42-Down
KNITS	Sweaters and such
KNITS	Makes a blanket, e.g.
KNITS	Sweaters, e.g.
RACY	Not for prudes
RACY	Suggestive
YAK	Jabber
YAK	Talk and talk and talk
YAK	Himalayan grazer
SEARED	Branded
TOAT	Flawlessly
TOAT	Precisely
TOAT	Impeccably
STORMIN	Enter angrily
CLEARINGS	Glades
BYROTE	From memory
IMPEND	Loom
LINES	Dialogue
LINES	Dialogue, e.g.
QUOTE	“And I ___ …”
HAR	Laugh half
HAR	“Oh, you’re funny-y-y-y …”
GOP	Republican grp.
GOP	Political org. dating to 1854
ONASSIS	Billionaire Aristotle
TASSEL	Mortarboard attachment
PISTOL	Glock, e.g.
OHIOAN	Native of Akron or Cleveland
NUOVA	Dante’s “La Vita ___” (“The New Life”)
PATTERSON	James whose novels have sold more than 300 million copies
ANAIS	Writer Nin
ANAIS	Diarist Nin
HAGEN	Actress Uta
ICHAT	Apple messaging software
LUIGI	Mario’s video game brother
NSEC	Minuscule div. of a minute
NSEC	Approx. time it takes for light to travel one foot
NSEC	Tiny div. of a minute
SANG	Serenaded
MOREL	Edible mushroom
MOREL	Interest of a mycologist
EBOOK	Kindle download
SHIV	Prison weapon
SHIV	Blade in the pen
YURTS	Mongolian tents
BOYS	Word before and after “will be”
BOYS	Target demographic for Hot Wheels
BOYS	All Harrow students
BOYS	All students at Eton
HIM	That guy
TRAIL	Be behind
SURF	Sound heard at a beach
SURF	Explore, as the Internet
SURF	Roar producer
BEFAIR	“Come on, no cheating”
HIED	Got moving
HIED	Went in haste
HIED	Rushed
BACKCOUNTRY	Rural area … or what can be found in each set of circled letters?
BAD	Spoiled
BAD	Inedible
CARPETS	Notable products of Persia
THIRDS	Helping after seconds
GOT	Understood
GOT	Downloaded, say
GOT	Came down with
GOT	Grokked
GOT	Figured out
RAFT	Flat floater
RAFT	Huckleberry Finn carrier
RAFT	Captain’s logs?
RAFT	See 43-Across
RAFT	Means of going down a 36-Down
ORBE	“Kill ___ killed”
LEAF	Canadian flag symbol
LEAF	Grub for a grub
LEAF	Page (through)
LEAF	Thumb (through)
PRODS	Herders’ sticks
FLAP	Commotion
FLAP	Envelope part
FLAP	Kerfuffle
DICES	Does some kitchen prep work
MEDAL	Gold ___ flour
MEDAL	Olympian’s achievement
MEDAL	Finish better than fourth
COX	Crew chief
COX	Crew leader, for short
FENGSHUI	Pagoda placement consideration, often
RUSSET	Reddish-brown
EFS	Fluffy trio?
CURIE	First female Nobelist, 1903
LAA	A.L. West team, on scoreboards
LAA	Anaheim nine, on scoreboards
SEEGER	Pete who co-wrote “If I Had a Hammer”
SEEGER	Folk singer Pete
DOGSIT	Doesn’t give one’s full effort
YOUR	“Bite ___ tongue!”
YOUR	B.Y.O.B. part
AMERIGO	Explorer Vespucci
SHOE	One going on foot?
SHOE	Brake plate
SHOE	There might be a spat about this
SHOE	Loafer, e.g.
UHF	TV band above channel 13, in brief
PEABO	Two-time Grammy winner Bryson
RIA	Coastal inlet
RIA	Drowned valley, maybe
RIA	Narrow inlet
RIA	Narrow waterway
RIA	Inlet
BOK	___ choy
BOK	___ Tower Gardens, National Historic Landmark in Florida
ANSWER	R.S.V.P.
ENVY	Go green?
LGA	Airport alternative to JFK
LGA	N.Y.C. airport code
LGA	Letters on some baggage to N.Y.C.
PAID	Like the best kind of vacation
PAID	Bookkeeper’s stamp
AUDIO	Sound
AUDIO	Appliance store department
AUDIO	What a mute button affects
LETGO	Release
MED	Kind of school
MED	Subject of a scrip
UNTIE	Loosen, as neckwear
UNTIE	Not knot?
UNTIE	Loosen, as a knot
UNTIE	Set free
UNTIE	Let loose
UNTIE	Loosen, as a bow
UNTIE	Loosen, as laces
PAIROFJOKERS	Cards #53 and #54 in a deck … or a hint to the answers to 19-, 26-, 35- and 47-Across
WENTWILD	Partied like it was 1999
ENDED	Wrapped up
ENDED	Broke off
DESERTPLANT	Cactus, for one
DISCREDITED	Damaged the reputation of
OCT	Mo. when the Supreme Court reconvenes
OCT	Start of the fourth qtr.
OCT	Halloween mo.
OCT	Fall mo.
YELLOWED	Like old newspaper clippings
COMPOSE	Write music
UNEATEN	Like leftovers
CURT	Terse
RAGE	Something hot
RAGE	All the ___
RAGE	Road hazard?
RAGE	Explosive anger
OWNS	Dominates, informally
OWNS	Completely dominates
KEEP	Castle part
KEEP	Not go bad
KEEP	Stay fresh
KEEP	Stay good
EURO	Latvian capital
PAULA	Creamer of the L.P.G.A.
STEPHENKINGBOOK	What is “It”?
SEINFELD	Sitcom whose four main characters are convicted of a crime in the final episode
SEINFELD	Who called a date “a job interview that lasts all night”
IRONSIDE	Old TV title role for Raymond Burr
ARC	Move like the sun in the sky
ARC	A shooting star has one
ARC	Rainbow’s shape
ARC	Story ___
ARC	Bow
ARC	Rainbow, for one
ARC	Multi-episode story line
MEERKAT	Timon of “The Lion King,” e.g.
STOAS	Classical promenades
TOKED	Took a hit, in a way
TOKED	Took a hit
OYSTERCRAB	Chesapeake Bay delicacy
STEREO	From both sides, in a way
STEREO	Not one-sided, in a way
STEREO	Dual-channel
STEREO	Binaural
STEREO	Non-mono, say
STEREO	Standard auto feature
TYPO	Thsi clue has one
